Brand,Condition,Fuel,KMs Driven,Model,Price,Registered City,Transaction Type,Year
Daihatsu,Used,CNG,100000,Charade,120000,Karachi,Cash,1984
Suzuki,Used,Petrol,39000,Wagon R,1150000,Karachi,Cash,2016
Toyota,Used,Petrol,93000,Belta,965000,Karachi,Cash,2007
Range Rover,Used,Petrol,90000,Sport,6500000,Karachi,Cash,2007
Mitsubishi,Used,Diesel,111,L200,1100000,Islamabad,Cash,2006
Honda,New,CNG,688688,Other,200000,Karachi,Cash,1984
Daihatsu,New,Petrol,140000,Hijet,775000,Karachi,Cash,2011
Suzuki,Used,Petrol,1,Alto,540000,Karachi,Cash,2008
,,,,,895000,,,
Toyota,Used,Petrol,9500,Corolla XLI,2025000,,Cash,2017
Toyota,Used,Petrol,97000,Corrolla Altis,930000,Karachi,Cash,2005
Mitsubishi,New,Petrol,1,Ek Wagon,260000,Karachi,Installment/Leasing,2018
Suzuki,Used,CNG,37000,Cultus VXR,550000,Karachi,Cash,2006
Suzuki,Used,Petrol,137000,Cultus VXR,560000,Karachi,Cash,2006
Honda,Used,CNG,1,City IDSI,515000,Karachi,Cash,1998
Toyota,New,Petrol,143000,Corolla XE,920000,Karachi,Cash,2004
Honda,Used,CNG,1,Civic EXi,480000,Karachi,Cash,1995
Suzuki,Used,CNG,100000,Cultus VXR,550000,Karachi,Cash,2007
Suzuki,Used,CNG,100000,Cultus VXR,695000,Karachi,Cash,2011
Honda,Used,Petrol,82500,Civic VTi Oriel Prosmatec,1395000,Karachi,Cash,2011
Suzuki,Used,Petrol,85000,Cultus VXL,725000,Karachi,Cash,2008
Daewoo,Used,CNG,123456,Racer,150000,Karachi,Cash,1997
Suzuki,Used,CNG,99000,Cultus VXR,445000,Karachi,Cash,2003
FAW,New,Petrol,1,V2,240000,Karachi,Installment/Leasing,2018
Daihatsu,Used,Petrol,44000,Mira,1075000,Karachi,Cash,2017
Suzuki,New,Petrol,187,Bolan,830000,Karachi,Cash,2018
Toyota,New,Petrol,10000,Corolla XLI,1200000,Karachi,Cash,2011
FAW,New,Petrol,1,Carrier,200000,Karachi,Installment/Leasing,2018
Daihatsu,New,Petrol,651,Hijet,300000,Karachi,Installment/Leasing,2017
Suzuki,Used,Petrol,145948,Every,640000,Karachi,Cash,2005
Suzuki,Used,Petrol,11000,Bolan,725000,Karachi,Cash,2016
Mitsubishi,Used,Petrol,162000,Lancer,835000,Karachi,Cash,2005
Toyota,Used,Petrol,85000,Corolla GLI,1200000,Karachi,Cash,2010
Daihatsu,Used,Petrol,29000,Move,1250000,Karachi,Cash,2014
Toyota,Used,Petrol,166,Corrolla Altis,850000,Karachi,Cash,2006
Suzuki,Used,CNG,1000000,Khyber,235000,Karachi,Cash,1990
Suzuki,Used,Petrol,76000,Liana,690000,Karachi,Cash,2009
Suzuki,Used,Petrol,69000,Liana,690000,Karachi,Cash,2009
Honda,Used,Petrol,100000,Civic EXi,670000,Karachi,Cash,2002
Honda,Used,Petrol,26500,Civic EXi,200000,Karachi,Installment/Leasing,2000
Suzuki,Used,CNG,100000,Swift,180000,Karachi,Cash,1988
Daihatsu,Used,Petrol,1,Cuore,280000,Karachi,Cash,1992
Suzuki,Used,CNG,65000,Cultus VXR,630000,Karachi,Cash,2009
Daihatsu,New,Petrol,75000,Mira,650000,Karachi,Cash,2007
Honda,Used,Petrol,110000,Civic EXi,665000,Karachi,Cash,2002
Nissan,New,Petrol,76000,Clipper,740000,Karachi,Cash,2012
,,,,,200000,,,
Suzuki,Used,CNG,150000,Khyber,190000,Karachi,Cash,1995
Honda,Used,Petrol,999999,Civic EXi,350000,Karachi,Cash,1995
Honda,Used,Petrol,26500,Civic EXi,200000,Karachi,Installment/Leasing,2000
Daihatsu,Used,Petrol,80000,Cuore,625000,Karachi,Cash,2010
Toyota,Used,Petrol,196000,Vitz,930000,Karachi,Cash,2006
Honda,Used,CNG,200000,Accord,280000,Karachi,Cash,1988
Nissan,New,Petrol,3500,Dayz,1275000,,Cash,2017
Suzuki,New,Petrol,10,Mehran VXR,200000,Karachi,Installment/Leasing,2018
Suzuki,Used,,28497,,750000,,,2016
Daihatsu,New,Petrol,5000,Move,1380000,,Cash,2017
Daihatsu,Used,CNG,103000,Cuore,580000,Karachi,Cash,2008
Toyota,Used,Petrol,139000,Premio,1210000,Karachi,Cash,2004
Suzuki,Used,CNG,115000,Alto,485000,Karachi,Cash,2009
FAW,New,Petrol,1,X-PV,200000,Karachi,Installment/Leasing,2018
Toyota,New,Petrol,14488,Corolla GLI,2020000,Karachi,Cash,2016
Toyota,Used,Petrol,90000,Prado,5000000,Karachi,Cash,2004
Suzuki,Used,Petrol,70000,Mehran VX,170000,,Installment/Leasing,2012
Mercedes,New,Petrol,71000,C Class,900000,Karachi,Cash,1996
Suzuki,Used,CNG,95000,Cultus VXR,770000,Karachi,Cash,2011
Toyota,Used,Petrol,100000,Corolla 2.0 D,820000,Karachi,Cash,1994
Suzuki,New,Petrol,18000,Hustler,1400000,,Cash,2016
Daihatsu,Used,Petrol,86000,Mira,900000,Karachi,Cash,2012
Daihatsu,Used,Petrol,125000,Atrai Wagon,535000,Karachi,Cash,2006
Toyota,Used,Petrol,56000,Corolla XLI,1725000,Karachi,Cash,2016
Suzuki,Used,Petrol,5000,Every,220000,Karachi,Installment/Leasing,2014
Toyota,Used,Petrol,60500,Vitz,1420000,Karachi,Cash,2013
Suzuki,Used,Petrol,95000,Mehran VXR,590000,Karachi,Cash,2015
Honda,Used,Petrol,100000,Other,545000,Karachi,Cash,1999
Honda,Used,Petrol,120000,Civic VTi Oriel Prosmatec,1310000,Karachi,Cash,2009
Honda,Used,Petrol,77000,Civic EXi,850000,Karachi,Cash,2005
Toyota,Used,Petrol,79500,Corrolla Altis,2050000,Karachi,Cash,2015
Daihatsu,Used,Petrol,39000,Move,1110000,Karachi,Cash,2014
Suzuki,Used,Petrol,80000,Margalla,345000,Karachi,Cash,1996
Suzuki,Used,CNG,57800,Cultus VXR,410000,Karachi,Cash,2001
Suzuki,Used,CNG,80000,Khyber,310000,Karachi,Cash,2000
Suzuki,New,Petrol,55555,Mehran VX,245000,Karachi,Cash,1992
Toyota,Used,Petrol,92000,Vitz,945000,Karachi,Cash,2007
Daihatsu,Used,CNG,72580,Other,140000,Karachi,Cash,1984
Daewoo,Used,CNG,6900000,Racer,230000,Karachi,Cash,1993
Suzuki,Used,CNG,400000,FX,85000,Karachi,Cash,1986
Honda,Used,CNG,123,City Aspire,565000,Karachi,Cash,2002
Suzuki,Used,Petrol,1,FX,85000,Karachi,Cash,1984
Suzuki,Used,CNG,450000,Alto,390000,Bela,Cash,2007
Toyota,New,Petrol,2930,Corolla GLI,2460000,Karachi,Cash,2017
BMW,Used,Petrol,145299,3 Series,570000,Karachi,Cash,1992
Mitsubishi,Used,CNG,123456,Lancer,330000,Karachi,Cash,1995
Suzuki,Used,CNG,999999,Khyber,150000,Karachi,Cash,1994
Chevrolet,Used,CNG,100,Joy,375000,Karachi,Cash,2006
Suzuki,Used,CNG,12000,FX,105000,Karachi,Cash,1987
Suzuki,Used,Petrol,12000,FX,105000,Karachi,Cash,1987
Hyundai,Used,Petrol,156400,Santro,470000,Karachi,Cash,2004
Hyundai,Used,Petrol,156400,Santro,470000,Karachi,Cash,2004
,,,,,1480000,,,
Suzuki,Used,CNG,208856,Cultus VXL,425000,Karachi,Cash,2001
Toyota,New,Petrol,1,Corolla GLI,2310000,,Cash,2018
Toyota,Used,Petrol,100000,Corolla XLI,1160000,Karachi,Cash,2011
Suzuki,Used,CNG,20000,Bolan,450000,Karachi,Cash,2008
Suzuki,Used,Petrol,1,Bolan,450000,,Cash,2008
Toyota,Used,Petrol,180000,Probox,1030000,Karachi,Cash,2006
Daihatsu,New,Petrol,67000,Mira,875000,Karachi,Cash,2011
Daihatsu,Used,Petrol,128000,Atrai Wagon,1130000,Karachi,Cash,2012
Toyota,New,Petrol,67000,Passo,875000,Karachi,Cash,2007
Honda,Used,Petrol,120000,Civic VTi Oriel Prosmatec,950000,Karachi,Cash,2006
Honda,Used,Petrol,85000,City IDSI,1200000,Lahore,Cash,2009
Toyota,Used,Petrol,48000,Fortuner,4450000,Karachi,Cash,2015
Suzuki,Used,Petrol,80000,Every Wagon,835000,Bagh,Cash,2014
Daihatsu,New,Petrol,135000,Hijet,800000,Karachi,Cash,2013
Suzuki,Used,Petrol,50000,Wagon R,660000,Karachi,Installment/Leasing,2017
Suzuki,New,Petrol,40500,Every,1080000,Karachi,Cash,2014
Suzuki,Used,CNG,74000,Cultus VXR,650000,Karachi,Cash,2008
Honda,New,Petrol,75000,City IVTEC,1285000,Karachi,Cash,2012
Suzuki,Used,CNG,85000,Cultus VXR,560000,Karachi,Cash,2006
Daihatsu,Used,Petrol,53000,Cuore,540000,Karachi,Cash,2006
Daihatsu,Used,CNG,123,Charade,160000,Karachi,Cash,1984
Daihatsu,Used,Petrol,108645,Boon,985000,Karachi,Cash,2013
Toyota,Used,Petrol,54000,Corrolla Altis,2200000,Karachi,Cash,2015
Suzuki,Used,CNG,140000,Alto,400000,Karachi,Cash,2004
Suzuki,Used,Petrol,10000000,Bolan,410000,Karachi,Cash,1999
Nissan,New,Petrol,23000,Dayz Highway Star,1350000,,Cash,2015
Honda,Used,Petrol,30000,N Box,1175000,,Cash,2015
FAW,New,Petrol,5866,X-PV,950000,Karachi,Cash,2017
Mazda,New,Petrol,12000,Scrum,1000000,Karachi,Cash,2016
Suzuki,New,CNG,100000,Cultus VXR,795000,,Cash,2012
Mitsubishi,Used,Petrol,153000,Minicab Bravo,800000,Karachi,Cash,2013
Suzuki,Used,Petrol,100000,Khyber,185000,Karachi,Cash,1991
Suzuki,Used,Petrol,4015,Khyber,100000,Ali Masjid,Cash,1984
Honda,Used,Petrol,265000,Civic EXi,420000,Karachi,Cash,1995
Suzuki,Used,CNG,48000,Mehran VXR,365000,Karachi,Cash,2009
,,,,,245000,,,
Suzuki,Used,CNG,1,Cultus VXR,520000,Karachi,Cash,2007
Honda,New,Petrol,76000,Civic Prosmetic,1300000,Karachi,Cash,2011
Daihatsu,Used,CNG,1,Charade,180000,Karachi,Cash,1984
Suzuki,Used,,,,470000,,,
Mitsubishi,Used,Petrol,910000,Toppo,875000,Karachi,Cash,2015
Suzuki,Used,Petrol,103500,Every,950000,Karachi,Cash,2012
Nissan,Used,Petrol,19000,Dayz,1050000,Karachi,Cash,2013
Toyota,Used,Hybrid,45000,Aqua,1750000,Karachi,Cash,2014
Other Brands,New,Petrol,40000,Other,1075000,Karachi,Cash,2014
Suzuki,Used,CNG,11,Alto,490000,Karachi,Cash,2008
Toyota,Used,Petrol,200000,Corolla XE,850000,Karachi,Cash,2003
Suzuki,Used,CNG,7000,Mehran VX,130000,Karachi,Cash,1991
Toyota,New,Hybrid,2700,C-HR,4775000,,Cash,2017
Honda,Used,Petrol,122400,Airwave,1147000,Karachi,Cash,2007
Suzuki,Used,CNG,5935,Cultus VXL,560000,Karachi,Cash,2007
Toyota,Used,Petrol,100000,Other,850000,Karachi,Cash,1981
Suzuki,Used,Petrol,1,Bolan,465000,Karachi,Cash,2006
Toyota,Used,Petrol,170000,Corrolla Altis,1040000,Karachi,Cash,2006
Suzuki,Used,CNG,2278456,Khyber,1400000,Karachi,Cash,1992
Nissan,New,Petrol,87000,Otti,800000,,Cash,2007
Toyota,Used,Petrol,37500,Corolla GLI,2045000,Karachi,Cash,2016
Suzuki,Used,Petrol,100000,Cultus VXR,515000,Karachi,Cash,2006
Suzuki,Used,CNG,123,Khyber,320000,Karachi,Cash,1997
Honda,Used,Petrol,88000,Civic VTi Oriel,1125000,Karachi,Cash,2008
Suzuki,Used,CNG,99863,Alto,300000,Karachi,Cash,2000
Suzuki,Used,CNG,130000,Mehran VXR,400000,Karachi,Cash,2010
Nissan,Used,CNG,10,Pulsar,190000,Karachi,Cash,1984
Suzuki,Used,CNG,1,Mehran VXR,250000,Karachi,Cash,2005
Suzuki,Used,Petrol,32000,Jimny Sierra,1250000,Karachi,Cash,1996
Suzuki,Used,,1,,200000,,,1982
Daihatsu,Used,CNG,45900,Charade,180000,,Cash,1986
Suzuki,Used,Petrol,40000,Baleno,500000,Karachi,Cash,2004
Suzuki,Used,CNG,135000,Cultus VXR,520000,Karachi,Cash,2007
Suzuki,Used,CNG,1,Mehran VXR,300000,Karachi,Cash,2004
Suzuki,Used,CNG,100000,Khyber,200000,,Cash,1994
Suzuki,Used,Petrol,70000,Alto,560000,Karachi,Cash,2009
Suzuki,Used,Petrol,34000,Cultus VXR,985000,Karachi,Cash,2015
Suzuki,Used,Petrol,95000,Alto,570000,Karachi,Cash,2010
Daihatsu,New,Petrol,67000,Hijet,830000,Karachi,Cash,2013
Suzuki,Used,Petrol,800,Mehran VX,175000,Karachi,Cash,1994
Daihatsu,Used,Petrol,64000,Cuore,475000,Karachi,Cash,2005
Toyota,Used,Petrol,50000,Aqua,1775000,Karachi,Cash,2013
Other Brands,Used,CNG,25765,Other,150000,Karachi,Cash,1980
Daihatsu,Used,Petrol,65000,Hijet,870000,,Cash,2013
Suzuki,Used,CNG,1,Khyber,300000,Karachi,Cash,1998
Suzuki,Used,CNG,198550,Bolan,290000,Karachi,Cash,1991
Nissan,Used,Petrol,1,Clipper,800000,Karachi,Cash,2013
,,,,,1160000,,,
Suzuki,Used,CNG,135000,Cultus VXR,520000,Karachi,Cash,2007
Suzuki,New,Petrol,110000,cars-suzuki-86,1000000,Karachi,Cash,2017
Suzuki,Used,Petrol,12,Cultus VXR,470000,Karachi,Cash,2003
Suzuki,Used,Petrol,12,Cultus VXR,470000,Karachi,Cash,2003
Suzuki,New,Petrol,110000,Cultus VXR,1000000,Karachi,Cash,2017
,,,,,2200000,,,
Toyota,Used,Petrol,102400,Other,950000,Karachi,Cash,2003
Toyota,New,Petrol,1,Corolla GLI,1837000,Karachi,Cash,2016
Honda,Used,CNG,2000000,Civic VTi,420000,Karachi,Cash,1997
Honda,Used,Petrol,53000,Civic VTi Oriel,1220000,Karachi,Cash,2008
Suzuki,New,,,,850000,,,
Honda,Used,Petrol,220000,City IDSI,450000,Karachi,Cash,1997
Suzuki,Used,CNG,100000,Mehran VX,180000,Karachi,Cash,1993
Toyota,New,Petrol,93568,Allion,1900000,,Cash,2007
Toyota,Used,Petrol,54000,Corrolla Altis,2200000,Karachi,Cash,2015
Other Brands,Used,Diesel,80000,Other,2100000,Lahore,Cash,2005
Mitsubishi,Used,Petrol,80000,Mirage,1225000,Karachi,Cash,2014
Toyota,Used,Petrol,100000,Platz,650000,Karachi,Cash,2004
Suzuki,Used,CNG,1,Mehran VX,175000,,Cash,1991
Nissan,New,Petrol,23400,Dayz,1115000,,Cash,2015
Suzuki,Used,CNG,1000,Carry,165000,Karachi,Cash,1981
Mitsubishi,Used,Diesel,255693,EK Custom,600000,Karachi,Cash,1987
Suzuki,Used,CNG,100000,Margalla,330000,,Cash,1997
Suzuki,Used,CNG,100000,Khyber,200000,Karachi,Cash,1994
Suzuki,Used,,,,510000,,,2006
,,,,,255000,,,
Suzuki,Used,CNG,10000,Alto,420000,Karachi,Cash,2006
,,,,,645000,,,
Suzuki,Used,Petrol,123000,Cultus VXR,900000,Karachi,Cash,2013
Suzuki,Used,CNG,30000,Margalla,250000,Karachi,Cash,1994
,,,,,2600000,,,
Toyota,Used,Petrol,70000,Land Cruiser,7000000,Karachi,Cash,2010
Suzuki,Used,Petrol,1,Mehran VX,310000,Karachi,Cash,2003
Toyota,Used,Petrol,122000,Corolla XLI,1280000,Karachi,Cash,2012
Suzuki,Used,CNG,640000,Cultus VXR,510000,Karachi,Cash,2005
Mitsubishi,Used,CNG,95000,Lancer,220000,Karachi,Cash,1993
Honda,Used,Petrol,66250,City IVTEC,1580000,Karachi,Cash,2016
Nissan,Used,CNG,1,Sunny,130000,Karachi,Cash,1986
Toyota,New,Hybrid,33000,Aqua,2100000,Karachi,Cash,2016
Suzuki,Used,CNG,1,Khyber,142000,Karachi,Cash,1991
Suzuki,Used,Petrol,42000,Cultus VXR,910000,Karachi,Cash,2015
Mitsubishi,Used,CNG,80,Pajero Mini,450000,Karachi,Cash,1995
Suzuki,Used,Petrol,100000,Swift,200000,Karachi,Cash,1998
Suzuki,Used,CNG,100,FX,90000,Karachi,Cash,1987
Toyota,New,Petrol,50,Corolla GLI,2160000,Karachi,Cash,2018
Toyota,Used,Petrol,11000,Passo,1700000,Karachi,Cash,2016
Suzuki,Used,Petrol,24000,Wagon R,1300000,Karachi,Cash,2015
Toyota,Used,CNG,500000,86,260000,Karachi,Cash,1986
Suzuki,Used,CNG,64000,Cultus VXL,670000,Karachi,Cash,2007
Suzuki,Used,,,,290000,,,
Mitsubishi,New,Petrol,55000,EK Custom,1200000,Karachi,Cash,2013
Toyota,Used,Petrol,32000,Vitz,1700000,Karachi,Cash,2016
Suzuki,Used,CNG,19000,Alto,595000,Karachi,Cash,2010
Suzuki,Used,CNG,63300,Mehran VXR,450000,Karachi,Cash,2010
Suzuki,Used,CNG,7000,Cultus VXR,525000,Karachi,Cash,2007
Suzuki,Used,CNG,100000,Mehran VX,175000,Karachi,Cash,1991
Toyota,New,Petrol,40000,Prado,8100000,Karachi,Cash,2012
Daihatsu,Used,Petrol,94000,Mira,840000,Karachi,Cash,2007
Honda,Used,Hybrid,46000,Fit,1925000,,Cash,2014
Nissan,Used,CNG,10,Sunny,440000,Karachi,Cash,1998
Suzuki,Used,CNG,1,Mehran VX,280000,Karachi,Cash,2004
Suzuki,Used,Petrol,10,Alto,415000,Karachi,Cash,2004
Daihatsu,Used,CNG,100000,Charade,140000,Karachi,Cash,1984
Nissan,Used,Petrol,50,Moco,1000000,Karachi,Cash,2016
Suzuki,Used,CNG,1000,Other,375000,Karachi,Cash,1998
Suzuki,Used,CNG,1,Cultus VXL,560000,Karachi,Cash,2006
Suzuki,Used,Petrol,85000,Wagon R,1175000,Karachi,Cash,2014
Mitsubishi,Used,Petrol,666,Pajero Mini,485000,Karachi,Cash,1997
Daihatsu,New,Petrol,134500,Hijet,865000,Karachi,Cash,2013
Daihatsu,Used,Petrol,85000,Atrai Wagon,1280000,,Cash,2013
Suzuki,Used,CNG,86570,Cultus VXR,450000,Karachi,Cash,2002
Suzuki,Used,Petrol,10000,Mehran VXR,650000,Karachi,Cash,2017
Suzuki,Used,,,,420000,,,
Mercedes,Used,Petrol,75000,Other,2500000,Karachi,Cash,2006
Toyota,Used,Petrol,45000,Vitz,1300000,Karachi,Cash,2012
,,,,,1475000,,,
Toyota,Used,Diesel,120000,Other,2700000,Karachi,Cash,2007
Suzuki,New,CNG,1,Khyber,225000,Karachi,Cash,1992
Suzuki,Used,,,,420000,,,
Suzuki,Used,CNG,1,Mehran VXR,300000,Karachi,Cash,2008
Nissan,Used,Petrol,31000,Clipper,920000,Lahore,Cash,2017
Daihatsu,Used,Petrol,123456,Charade,130000,,Cash,1985
Toyota,New,Petrol,12500,Other,125000,,Cash,2018
Suzuki,Used,Petrol,38200,Mehran VXR,650000,Karachi,Cash,2017
Suzuki,Used,CNG,3000,Mehran VXR,300000,Karachi,Cash,2008
Suzuki,Used,Petrol,89000,Cultus VXR,875000,Karachi,Cash,2014
Suzuki,Used,Petrol,38200,Mehran VXR,650000,Karachi,Cash,2017
Daihatsu,Used,CNG,120000,Cuore,250000,Karachi,Cash,1993
Suzuki,Used,CNG,30000,Mehran VXR,300000,Karachi,Cash,2008
Honda,Used,Petrol,123000,Civic Prosmetic,780000,Karachi,Cash,2004
Honda,Used,Petrol,1,Accord,750000,,Cash,2002
Honda,Used,Petrol,88550,Civic EXi,800000,Karachi,Cash,2005
Suzuki,Used,Petrol,85200,Swift,1100000,Karachi,Cash,2014
Honda,Used,Petrol,92000,Civic VTi Oriel,1070000,Karachi,Cash,2010
Toyota,New,Hybrid,78000,Prius,1750000,Karachi,Cash,2011
Honda,New,Petrol,82000,City Vario,975000,Karachi,Cash,2007
Suzuki,Used,CNG,1000,Carry,340000,Karachi,Cash,1993
Toyota,New,Petrol,25000,Corolla Axio,2500000,,Cash,2015
Honda,Used,Petrol,27000,City IDSI,765000,Karachi,Cash,2006
Toyota,New,Petrol,48000,Corolla XLI,1640000,Karachi,Cash,2016
Daihatsu,Used,Petrol,68000,Cuore,425000,Karachi,Cash,2007
Suzuki,Used,CNG,140000,Baleno,490000,Karachi,Cash,2005
Nissan,New,Petrol,18000,Dayz,1250000,,Cash,2015
Suzuki,Used,CNG,182613,Baleno,520000,Karachi,Cash,2005
Nissan,Used,CNG,1,120 Y,130000,Karachi,Cash,1980
Daihatsu,Used,CNG,10000,Charade,110000,Karachi,Cash,1983
Suzuki,Used,CNG,1,FX,90000,Karachi,Cash,1988
Honda,Used,Petrol,122000,City IVTEC,1250000,Karachi,Cash,2009
Honda,Used,CNG,350000,Civic EXi,350000,,Cash,1995
Suzuki,Used,CNG,100000,Khyber,260000,Karachi,Cash,1998
Toyota,New,Petrol,9000,Premio,4450000,,Cash,2016
,,,,,1200000,,,
Toyota,New,Diesel,104000,Hilux,3270000,Karachi,Cash,2010
Toyota,Used,Diesel,1,Land Cruiser,1700000,Karachi,Cash,1993
Suzuki,Used,Petrol,7582,Cultus VXR,650000,Karachi,Cash,2009
Honda,Used,Petrol,1,Accord,720000,Karachi,Cash,2002
Toyota,Used,Petrol,135000,Corolla XLI,1020000,Karachi,Cash,2007
,,,,,95000,,,
Toyota,New,Petrol,5,Corolla 2.0 D,320000,Karachi,Installment/Leasing,2018
Suzuki,Used,Petrol,225469,Alto,490000,Karachi,Cash,2008
Suzuki,Used,Petrol,18000,Alto,395000,Karachi,Cash,2006
Suzuki,Used,CNG,176433,Baleno,535000,Karachi,Cash,2003
,,,,,1100000,,,
Nissan,Used,Petrol,62000,Juke,1625000,Karachi,Cash,2010
Toyota,Used,Petrol,78000,Corolla GLI,110000,Karachi,Cash,2010
Toyota,Used,CNG,106368,Corolla GLI,1235000,Karachi,Cash,2012
Toyota,Used,CNG,106368,Corolla GLI,1235000,Karachi,Cash,2012
Suzuki,Used,Petrol,90000,Alto,400000,Karachi,Cash,2007
Suzuki,New,CNG,100000,Mehran VXR,260000,Karachi,Cash,1999
Suzuki,Used,,10000,,210000,,,1987
Daihatsu,Used,Petrol,70000,Mira,785000,Karachi,Cash,2011
Suzuki,Used,CNG,90000,Mehran VX,310000,Karachi,Cash,2004
Honda,Used,Petrol,75000,Civic VTi,510000,Karachi,Cash,1997
Suzuki,Used,Petrol,67000,Alto,750000,Karachi,Cash,2006
Suzuki,Used,CNG,92000,Cultus VXL,460000,Karachi,Cash,2004
Honda,New,Hybrid,30000,Vezel,3550000,,Cash,2015
Toyota,Used,Petrol,100,Passo,850000,Karachi,Cash,2007
Toyota,Used,Petrol,30000,Hilux,5500000,Karachi,Cash,2015
Toyota,New,Petrol,93000,Vitz,1275000,Karachi,Cash,2012
Toyota,Used,Petrol,87000,Corolla GLI,1350000,Karachi,Cash,2011
Honda,Used,Petrol,150000,Civic VTi Oriel Prosmatec,1300000,Karachi,Cash,2009
Toyota,New,Petrol,68000,Belta,1000000,Karachi,Cash,2007
Daihatsu,New,Petrol,100000,Charade,200000,Karachi,Cash,1982
Toyota,New,Petrol,185000,Toyo Ace,915000,Karachi,Cash,2005
Honda,Used,Petrol,72000,City Aspire,1575000,Karachi,Cash,2014
Suzuki,Used,,66000,,565000,,,2009
Toyota,New,Petrol,47,Corolla GLI,2320000,Karachi,Cash,2018
Suzuki,Used,CNG,10000,Cultus VXR,520000,Karachi,Cash,2005
Suzuki,Used,CNG,45000,Mehran VXR,380000,Karachi,Cash,2011
Toyota,New,CNG,1,Corolla XE,650000,Karachi,Cash,2000
Suzuki,Used,Petrol,84000,Alto,390000,Karachi,Cash,2003
Suzuki,Used,CNG,75000,Alto,395000,Karachi,Cash,2005
Honda,Used,CNG,11111,Other,520000,Karachi,Cash,2002
Toyota,Used,CNG,152000,Corolla XLI,870000,Karachi,Cash,2004
Daihatsu,New,CNG,100000,Charade,250000,Karachi,Cash,1986
Suzuki,Used,Petrol,100000,Alto,580000,Karachi,Cash,2008
Honda,New,CNG,157000,Civic VTi,580000,Karachi,Cash,1997
Suzuki,Used,CNG,15000,Bolan,400000,,Cash,2007
Suzuki,Used,CNG,1,Cultus VXR,550000,Karachi,Cash,2007
Suzuki,New,CNG,1,Mehran VXR,325000,Karachi,Cash,2006
Suzuki,Used,,54000,,550000,,,2008
Suzuki,Used,Petrol,60000,Cultus VXR,550000,Karachi,Cash,2007
Suzuki,New,Petrol,78000,Margalla,460000,Karachi,Cash,1998
Daihatsu,Used,Petrol,80000,Cuore,470000,Karachi,Cash,2004
Other Brands,New,Petrol,750,Other,1350000,Karachi,Cash,2017
Suzuki,Used,Petrol,14000,Every,1015000,Karachi,Cash,2010
,,,,,1190000,,,
,,,,,350000,,,
Toyota,Used,Hybrid,112000,Aqua,1570000,Karachi,Cash,2013
Toyota,New,Petrol,23000,Corrolla Altis,2200000,Karachi,Cash,2016
Nissan,Used,Petrol,90000,Juke,1725000,Karachi,Cash,2010
Toyota,New,Hybrid,49000,Aqua,2085000,Karachi,Cash,2015
Honda,New,Petrol,98824,Civic EXi,900000,Karachi,Cash,2005
Suzuki,Used,Petrol,800,Mehran VXR,155000,Karachi,Cash,1991
Suzuki,New,LPG,1,Cultus VXR,480000,Karachi,Cash,2007
Honda,Used,Petrol,140000,Accord,1350000,Karachi,Cash,2004
Suzuki,New,Petrol,25,Cultus VX,485000,Karachi,Cash,2003
Toyota,Used,Petrol,84143,Corolla XLI,1000000,Karachi,Cash,2007
Toyota,New,Petrol,1,Vitz,360000,Karachi,Installment/Leasing,2018
Suzuki,Used,CNG,85000,Alto,475000,Karachi,Cash,2008
Suzuki,Used,CNG,1,Alto,450000,Karachi,Cash,2008
Hyundai,Used,Petrol,240000,Santro,400000,Faisalabad,Cash,2002
Suzuki,Used,CNG,79000,Alto,621000,Karachi,Cash,2011
Hyundai,New,Petrol,1,Santro,300000,Karachi,Installment/Leasing,2018
Suzuki,Used,CNG,130000,Bolan,390000,Karachi,Cash,2001
Suzuki,Used,Petrol,38000,Mehran VXR,650000,,Cash,2017
Honda,New,Petrol,80000,Civic VTi Oriel Prosmatec,1150000,Karak,Cash,2008
Suzuki,Used,Petrol,78000,Wagon R,1000000,Karachi,Cash,2012
Toyota,Used,Petrol,99765,Corrolla Altis,950000,Karachi,Cash,2007
Honda,Used,CNG,123456,Civic EXi,180000,Karachi,Cash,1986
Honda,Used,Petrol,93000,Civic VTi Oriel Prosmatec,1150000,Karachi,Cash,2007
Honda,Used,Petrol,150000,Civic VTi,720000,Karachi,Cash,2006
,,,,,775000,,,
Toyota,Used,Petrol,12500,Corolla XE,200000,Karachi,Installment/Leasing,2008
Suzuki,Used,CNG,100000,Khyber,185000,Karachi,Cash,1991
Daihatsu,Used,Petrol,129000,Hijet,780000,Karachi,Cash,2016
Toyota,Used,Petrol,165000,Vitz,1025000,Karachi,Cash,2008
Suzuki,New,CNG,150000,Alto,415000,Karachi,Cash,2003
Honda,New,Petrol,160000,Civic VTi Oriel Prosmatec,1000000,Karachi,Cash,2005
KIA,Used,Diesel,1100,Sportage,525000,Karachi,Cash,1996
Toyota,Used,Petrol,10000,Corolla GLI,2400000,Karachi,Cash,2018
Mitsubishi,Used,Petrol,1200000,Minica,590000,Karachi,Cash,2007
Suzuki,Used,CNG,800,Mehran VX,185000,Karachi,Cash,1998
Toyota,Used,Petrol,75000,86,900000,Karachi,Cash,2008
Suzuki,Used,Petrol,60000,Alto,650000,Karachi,Cash,2011
Suzuki,Used,Petrol,95000,Bolan,600000,Karachi,Cash,2011
Suzuki,Used,Petrol,95000,Bolan,600000,Karachi,Cash,2011
